filename,wordcount,valence_min,valence_max,valence_avg,valence_std,extremity_min,extremity_max,extremity_avg,extremity_std,extremity_min_pos,extremity_max_pos,extremity_avg_pos,extremity_std_pos,extremity_min_neg,extremity_max_neg,extremity_avg_neg,extremity_std_neg,extremity_PosMinNeg,emotionality_min,emotionality_max,emotionality_avg,emotionality_std,emotionality_min_pos,emotionality_max_pos,emotionality_avg_pos,emotionality_std_pos,emotionality_min_neg,emotionality_max_neg,emotionality_avg_neg,emotionality_std_neg,emotionality_PosMinNeg,count_unique_evaluative_pos,count_total_evaluative_pos,count_unique_evaluative_neg,count_total_evaluative_neg,count_unique_evaluative,count_total_evaluative,count_evaluative_PosMinNeg,ambivalent,pos_dichotomous,certainty_min,certainty_max,certainty_avg,certainty_std,count_unique_certainty,count_total_certainty
article_439.txt,1518,0.85,7.93,4.423,2.615,0.7,3.65,2.447,0.789,0.7,3.43,2.58,0.918,1.54,3.65,2.334,0.678,0.246,2.8,6.42,4.555,1.167,3.1,6.42,4.545,0.977,2.8,6.41,4.564,1.347,-0.019,10,11,11,13,21,24,-2,1,,1,8.06,6.633,1.356,44,64
article_440.txt,1070,0.38,8.13,3.231,2.444,0.18,4.12,2.353,1.288,2.33,3.63,2.98,0.919,0.18,4.12,2.213,1.359,0.767,1.19,7.53,4.33,1.921,2.81,4.63,3.72,1.287,1.19,7.53,4.466,2.072,-0.746,2,2,9,9,11,11,-7,1,,0.59,8.46,5.894,1.98,41,49
article_441.txt,1410,0.52,7.3,4.127,2.949,1.13,3.98,2.6,1.117,1.13,2.8,2.004,0.677,1.58,3.98,3.345,1.177,-1.341,1.19,5.85,3.799,2.014,1.79,5.8,3.098,1.637,1.19,5.85,4.675,2.323,-1.577,5,5,3,4,8,9,1,1,,1.92,7.83,6.171,1.43,39,55
article_442.txt,2927,0.38,8.12,4.542,2.89,0.18,4.12,2.629,1.106,0.86,3.62,2.671,0.683,0.18,4.12,2.587,1.434,0.084,1.19,8,3.933,2.138,1.34,4.6,2.973,0.859,1.19,8,4.894,2.596,-1.921,12,16,10,16,22,32,0,1,,1.83,8.15,6.507,1.52,56,94
article_443.txt,3010,0.54,8.45,5.874,2.425,0.14,3.96,2.577,1.019,0.43,3.95,2.602,0.994,0.14,3.96,2.498,1.134,0.103,1.19,8.03,4.56,1.922,1.41,8.03,4.603,2.002,1.19,6.26,4.423,1.71,0.18,35,41,12,13,47,54,28,1,,1.92,8.46,6.239,1.326,64,74
article_444.txt,2972,0.54,8.45,4.847,2.664,0.06,3.96,2.451,1.04,0.18,3.95,2.722,0.952,0.06,3.96,2.168,1.075,0.555,1.19,8.26,4.149,2.001,1.69,8.26,4.624,2.088,1.19,6.6,3.651,1.822,0.973,17,22,15,21,32,43,1,1,,1.92,8.46,6.257,1.318,110,150
article_445.txt,1320,0.54,8.44,3.6,2.858,1.57,3.96,2.803,0.828,1.57,3.94,2.695,0.83,1.58,3.96,2.862,0.861,-0.167,1.19,6.94,4.509,1.494,2.52,5.8,4.195,1.2,1.19,6.94,4.68,1.661,-0.485,6,6,9,11,15,17,-5,1,,1.92,8.46,6.268,1.501,36,44
article_446.txt,1490,0.76,7.89,3.289,2.769,0.47,3.74,2.811,0.881,0.47,3.39,2.4,1.266,1.58,3.74,3.016,0.595,-0.616,1.19,7.41,4.308,1.81,1.68,7.41,4.39,2.388,1.19,6.9,4.267,1.598,0.123,5,5,10,10,15,15,-5,1,,1.92,7.78,6.469,1.069,31,43
article_447.txt,1424,1.25,8.36,5.15,2.277,0.09,3.86,2.08,1.067,1.57,3.86,2.939,0.676,0.09,3.25,1.335,0.724,1.605,1.19,6.21,3.747,1.232,2.03,6.21,4.072,1.342,1.19,5.29,3.465,1.096,0.608,12,13,7,15,19,28,-2,1,,1.66,8.46,5.986,1.64,43,63
article_448.txt,1074,0.5,8.45,4.138,3.17,1.38,4,3.037,0.749,1.86,3.95,3.21,0.62,1.38,4,2.914,0.828,0.296,1.66,8.26,5.154,1.464,1.66,8.26,4.729,1.818,3.75,7.27,5.458,1.126,-0.729,9,10,14,14,23,24,-4,1,,1.92,8.03,6.723,1.356,16,18
article_449.txt,1045,1.24,8.44,4.331,2.626,0.18,3.94,2.303,1.125,0.18,3.94,1.897,1.305,1.58,3.26,2.826,0.574,-0.929,1.19,7.08,3.786,1.841,1.69,6.42,3.082,1.447,1.19,7.08,4.691,1.995,-1.609,8,9,6,7,14,16,2,1,,1.92,8.37,6.059,1.44,42,49
article_450.txt,1635,1.32,8.44,3.573,2.448,0.18,3.94,2.322,1.093,0.18,3.94,2.093,1.498,0.24,3.18,2.437,0.885,-0.343,1.69,7.24,3.921,1.447,1.69,5.52,3.4,1.401,2.03,7.24,4.181,1.457,-0.781,5,6,9,12,14,18,-6,1,,1.92,7.8,5.997,1.324,40,43
article_451.txt,1638,0.38,8.45,3.677,3.096,0.18,4.12,3.02,0.924,2.26,3.95,2.995,0.518,0.18,4.12,3.035,1.107,-0.039,1.19,6.88,4.327,1.201,3.13,5.84,4.091,0.82,1.19,6.88,4.463,1.378,-0.372,10,11,15,19,25,30,-8,1,,1.92,8.03,6.131,1.382,52,63
article_452.txt,2430,0.59,8.45,4.85,2.687,0.09,3.95,2.505,0.956,1.62,3.95,2.66,0.583,0.09,3.91,2.324,1.253,0.336,1.34,7.66,3.616,1.82,1.58,6.18,3.072,1.36,1.34,7.66,4.247,2.103,-1.175,18,22,17,19,35,41,3,1,,1.83,8.35,6.159,1.445,72,102
article_453.txt,1364,1.04,7.6,4.518,2.507,1.14,3.46,2.359,0.612,2.06,3.1,2.525,0.323,1.14,3.46,2.211,0.779,0.314,1.19,5.07,2.786,1.078,1.41,3.53,2.539,0.673,1.19,5.07,3.006,1.346,-0.467,7,8,9,9,16,17,-1,1,,1.92,8.09,6.174,1.137,44,61
article_454.txt,1581,0.54,7.92,4.112,2.384,0.22,3.96,2.099,1.156,0.7,3.42,2.416,0.775,0.22,3.96,1.926,1.298,0.49,1.19,7.53,4.766,1.388,2.52,6.42,4.346,1.274,1.19,7.53,4.995,1.413,-0.649,12,17,20,31,32,48,-14,1,,1.1,7.87,5.829,1.633,47,57
article_455.txt,1436,0.76,8.08,4.507,2.686,0.07,3.74,2.539,0.769,1.76,3.58,2.771,0.608,0.07,3.74,2.342,0.848,0.429,1.68,7.72,4.394,1.658,1.68,6.72,4.154,1.645,1.97,7.72,4.599,1.684,-0.445,13,17,19,20,32,37,-3,1,,1.29,7.88,5.936,1.418,57,68
article_456.txt,1156,1.4,7.43,4.156,2.167,0.58,3.1,2.042,0.626,0.58,2.93,2.061,0.728,1.57,3.1,2.028,0.585,0.033,1.19,5.23,2.874,1.317,1.81,2.93,2.339,0.5,1.19,5.23,3.248,1.593,-0.909,5,7,8,10,13,17,-3,1,,0.73,8.48,5.046,2.022,43,52
article_457.txt,1069,0.76,8.45,4.591,3.076,0.89,3.95,2.925,0.75,2.03,3.95,2.901,0.648,0.89,3.74,2.951,0.876,-0.05,1.34,8.03,4.886,1.969,1.69,8.03,5.035,2.172,1.34,7.72,4.724,1.805,0.311,11,13,10,12,21,25,1,1,,1.92,8.47,6.344,1.334,36,49
article_458.txt,1586,0.63,8.11,4.249,2.109,0.47,3.87,1.923,0.856,0.47,3.61,2.45,0.69,1.19,3.87,1.65,0.813,0.8,1.66,7.24,3.876,1.443,1.66,6.03,3.979,1.402,2.67,7.24,3.823,1.486,0.155,12,15,9,29,21,44,-14,1,,1.92,8.17,6.163,1.441,42,47
article_459.txt,1598,1.37,8.08,5.647,2.244,0.14,3.58,2.169,1.183,0.7,3.58,2.261,1.174,0.14,3.13,1.917,1.349,0.343,2.59,6.79,5.081,1.489,2.59,6.42,5.329,1.367,2.89,6.79,4.4,1.81,0.929,6,11,4,4,10,15,7,1,,1.88,8.54,6.032,1.56,53,56
article_460.txt,1048,0.7,8.36,4.262,2.866,0.7,3.86,2.608,1.01,0.7,3.86,2.37,1.202,1.66,3.8,2.846,0.782,-0.476,2.17,8,4.696,1.742,2.17,6.42,4.711,1.78,2.69,8,4.681,1.826,0.03,7,8,6,8,13,16,0,1,,1.92,8.46,6.312,1.396,42,49
article_461.txt,1596,1.12,8.16,4.505,2.537,0.7,3.66,2.291,0.99,0.7,3.66,2.488,1.219,0.94,3.38,2.122,0.748,0.365,1.19,7.42,4.228,1.985,1.97,7.42,5.168,2.027,1.19,6.06,3.423,1.609,1.745,9,12,9,14,18,26,-2,1,,1.92,8,5.72,1.408,50,61
article_462.txt,1616,0.7,8.27,5.373,2.474,0.47,3.8,2.347,1.028,0.47,3.77,2.342,1.01,1.07,3.8,2.358,1.189,-0.016,1.34,8.03,3.71,2.056,1.34,8.03,3.356,1.972,1.93,8,4.488,2.244,-1.132,11,11,4,5,15,16,6,1,,1.92,8.5,6.202,1.573,43,49
article_463.txt,1488,0.59,8.44,3.164,2.554,0.14,3.94,2.607,1.074,1.62,3.94,2.383,1.068,0.14,3.91,2.688,1.116,-0.306,1.58,6.04,3.826,1.537,1.58,3.78,2.333,1.015,2.59,6.04,4.369,1.335,-2.037,4,4,8,11,12,15,-7,1,,1.92,8.11,6.426,1.174,36,48
article_464.txt,1148,0.52,8.45,4.09,3.031,1.62,3.98,2.896,0.773,1.62,3.95,2.859,0.831,1.66,3.98,2.924,0.758,-0.065,1.58,6.9,4.63,1.789,1.58,5.52,3.408,1.406,2.67,6.9,5.571,1.477,-2.163,10,10,10,13,20,23,-3,1,,1.92,8.46,6.092,1.684,28,30
article_465.txt,1171,0.54,8.07,5.313,2.692,0.14,3.96,2.569,0.938,1.85,3.57,2.819,0.59,0.14,3.96,2.195,1.275,0.624,2.4,7.65,4.279,1.357,2.4,4.93,3.642,0.993,4.21,7.65,5.235,1.323,-1.593,7,9,6,6,13,15,3,1,,1.92,7.8,6.417,1.194,33,45
article_466.txt,1331,1,8.45,6.097,2.183,1.66,3.95,2.553,0.749,2.06,3.95,2.668,0.694,1.66,3.5,2.152,0.9,0.515,1.8,4.93,3.163,0.878,2.43,4.93,3.271,0.898,1.8,3.74,2.785,0.792,0.486,10,14,3,4,13,18,10,1,,1.1,8.28,5.802,1.628,50,67
article_467.txt,1548,0.8,8.45,3.799,2.675,0.7,3.95,2.526,0.935,0.7,3.95,2.433,1.347,1.58,3.7,2.582,0.663,-0.149,1.19,6.42,4.006,1.585,1.83,6.42,4.458,1.868,1.19,5.76,3.734,1.424,0.724,6,6,8,10,14,16,-4,1,,1.92,8.5,6.132,1.29,56,65
article_468.txt,1444,1.28,8.07,5.211,2.345,0.34,3.57,2.189,0.98,0.34,3.57,2.175,1.153,1.58,3.22,2.217,0.583,-0.042,1.19,6.6,4.074,1.662,1.41,6.42,4.234,1.668,1.19,6.6,3.753,1.758,0.481,11,12,4,6,15,18,6,1,,1.92,8.28,6.055,1.378,39,49
article_469.txt,1047,1.32,8.11,4.863,2.746,1.64,3.61,2.61,0.588,1.64,3.61,2.601,0.743,2.07,3.18,2.622,0.356,-0.02,1.87,7.24,4.663,1.706,1.87,6.15,3.919,1.665,4,7.24,5.655,1.273,-1.736,8,8,4,6,12,14,2,1,,3.68,8.35,6.403,1.147,27,30
article_470.txt,1051,0.64,8.11,5.312,2.599,0.22,3.86,2.435,1.027,1.62,3.61,2.64,0.688,0.22,3.86,2.108,1.456,0.532,1.19,7.07,4.564,2.042,1.58,7.07,4.749,2.034,1.19,6.79,4.268,2.258,0.481,8,8,5,5,13,13,3,1,,1.29,8.15,5.753,1.576,41,49
article_471.txt,1050,1.11,7.93,4.702,2.403,0.07,3.43,2.238,0.8,1.14,3.43,2.364,0.65,0.07,3.39,2.104,0.938,0.26,1.19,7.65,3.241,1.774,1.66,5.48,3.048,1.228,1.19,7.65,3.446,2.245,-0.398,11,16,8,15,19,31,1,1,,1.92,8.57,5.909,1.577,42,49
article_472.txt,1986,0.59,8.57,5.558,2.56,0.34,4.07,2.58,0.925,0.34,4.07,2.358,0.92,2.74,3.91,3.329,0.425,-0.971,1.34,7.41,4.597,1.63,1.34,7.41,4.399,1.778,4.23,6.06,5.268,0.701,-0.869,20,27,7,8,27,35,19,1,,1.38,8.36,6.213,1.3,50,67
article_473.txt,1267,1.1,7.26,4.011,2.232,0.07,3.4,2.1,0.784,0.7,2.76,1.969,0.675,0.07,3.4,2.191,0.866,-0.222,1.34,6.6,3.673,1.526,1.34,6.42,3.558,1.591,1.97,6.6,3.753,1.54,-0.195,8,9,12,13,20,22,-4,1,,1.92,7.83,6.304,1.181,38,51
article_474.txt,1621,1.16,7.32,2.732,2.016,1.53,3.34,2.565,0.613,2.3,2.82,2.56,0.368,1.53,3.34,2.566,0.662,-0.006,1.19,6.9,4.053,1.628,3.14,5.11,4.125,1.393,1.19,6.9,4.04,1.728,0.085,2,2,11,11,13,13,-9,1,,1.92,8.17,6.08,1.438,47,54
article_475.txt,1037,0.7,8.13,4.421,2.792,0.4,3.8,2.529,1.013,0.57,3.63,2.45,0.894,0.4,3.8,2.609,1.169,-0.159,1.19,8,4.554,2.077,1.97,6.93,3.966,1.669,1.19,8,5.143,2.367,-1.178,8,9,8,9,16,18,0,1,,1.92,8.15,5.692,1.693,30,32
article_476.txt,1049,0.5,8.45,5.31,2.908,0.14,4,2.801,0.934,2.38,3.95,2.858,0.582,0.14,4,2.701,1.406,0.157,2.52,7.47,4.738,1.382,2.52,7.47,4.418,1.552,4.17,6.41,5.286,0.87,-0.867,9,12,7,7,16,19,5,1,,1.92,7.8,5.669,1.521,28,32
article_477.txt,1224,0.38,8.27,3.094,2.563,0.06,4.12,2.728,0.957,0.7,3.77,2.479,0.925,0.06,4.12,2.819,0.974,-0.34,1.68,8.03,4.754,1.662,1.68,8.03,3.768,2.294,2.11,7.66,5.112,1.247,-1.345,8,8,17,22,25,30,-14,1,,0.59,8.36,6.132,1.655,41,46
article_478.txt,1125,0.5,7.1,3.631,2.462,0.1,4,2.368,0.987,2.06,2.6,2.356,0.17,0.1,4,2.374,1.204,-0.018,2.21,6.15,4.221,1.25,2.52,6.15,3.957,1.44,2.21,6,4.344,1.185,-0.387,7,7,15,15,22,22,-8,1,,1.92,8.15,6.031,1.546,37,45
article_479.txt,1356,1.12,8.44,5.027,2.465,0.54,3.94,2.329,0.815,0.54,3.94,2.38,0.896,1.5,3.38,2.251,0.728,0.129,1.58,7.03,3.747,1.369,1.58,5.83,3.478,1.209,2.03,7.03,4.15,1.576,-0.672,11,12,7,8,18,20,4,1,,0.7,8.67,5.917,1.613,47,51
article_480.txt,1354,0.76,8.08,4.652,2.887,0.14,3.74,2.554,1.197,1.13,3.58,2.875,0.868,0.14,3.74,2.268,1.419,0.607,1.79,7.42,4.738,1.941,1.79,7.42,5.246,2.063,2.11,7.34,4.286,1.823,0.961,8,8,9,9,17,17,-1,1,,1.92,7.83,6.4,1.062,39,52
article_481.txt,1123,0.74,7.79,2.82,2.137,0.06,3.76,2.375,1.265,0.74,3.29,2.317,1.378,0.06,3.76,2.386,1.289,-0.069,2.04,7.72,5.143,1.462,2.04,6.41,4.397,2.205,3.11,7.72,5.274,1.344,-0.877,3,3,11,17,14,20,-14,1,,1.92,7.48,5.884,1.293,27,30
article_482.txt,1894,0.69,8.36,4.687,2.49,0.07,3.86,2.146,1.235,0.14,3.86,2.187,1.22,0.07,3.81,2.099,1.281,0.089,1.19,8.03,4.571,2.02,1.41,8.03,4.461,2.044,1.19,7.72,4.696,2.037,-0.234,19,24,18,21,37,45,3,1,,1.92,8.35,6.266,1.396,49,55
article_483.txt,1091,0.69,7.93,3.286,2.61,0.7,3.81,2.645,0.947,0.7,3.43,2.146,1.356,1.66,3.81,2.894,0.609,-0.748,2.8,6.83,5.558,1.178,4.15,6.76,5.698,1.171,2.8,6.83,5.488,1.239,0.21,4,5,10,10,14,15,-5,1,,1.92,7.83,5.828,1.425,31,36
article_484.txt,1802,0.7,8.45,5.93,2.324,0.14,3.95,2.521,1,0.7,3.95,2.616,0.843,0.14,3.8,2.228,1.383,0.389,1.81,8.26,4.3,1.937,1.81,8.26,4.114,1.952,2.11,8,4.875,1.853,-0.761,26,37,12,12,38,49,25,1,,0.97,8.67,5.81,1.674,66,87
article_485.txt,1042,0.76,8.45,3.858,2.541,0.09,3.95,2.362,1.06,1.1,3.95,2.292,0.975,0.09,3.74,2.403,1.131,-0.111,1.19,7.72,3.805,1.878,1.83,5.48,3.057,1.181,1.19,7.72,4.254,2.094,-1.196,9,12,14,20,23,32,-8,1,,1.92,8.28,6.137,1.396,43,49
article_486.txt,1383,0.59,8.12,5.459,2.794,1.14,3.91,2.849,0.624,1.14,3.62,2.942,0.597,1.8,3.91,2.678,0.662,0.264,2.57,8.26,5.145,1.789,2.57,8.26,5.633,1.844,2.59,6.83,4.252,1.33,1.381,6,22,12,12,18,34,10,1,,1.92,8.67,6.181,1.516,60,74
article_487.txt,1108,0.76,8.45,6.061,2.732,2.15,3.95,3.068,0.48,2.15,3.95,3.086,0.522,2.75,3.74,3.014,0.353,0.072,1.81,6.72,4.482,1.092,1.81,6.72,4.58,1.24,3.78,4.57,4.19,0.335,0.39,16,21,6,7,22,28,14,1,,1.92,7.97,6.107,1.418,34,44
article_488.txt,2094,0.59,8.45,3.731,2.435,0.07,3.95,2.339,0.935,1.57,3.95,2.53,0.886,0.07,3.91,2.253,0.966,0.276,1.19,6.73,3.972,1.363,2.69,5.8,3.833,1.12,1.19,6.73,4.034,1.481,-0.201,8,9,16,20,24,29,-11,1,,1.92,8.13,6.081,1.355,59,76
article_489.txt,1265,0.48,8.27,4.619,2.862,0.47,4.02,2.663,0.893,0.47,3.77,2.666,0.854,1.58,4.02,2.659,0.975,0.007,1.19,8.03,3.851,1.535,2.27,8.03,3.639,1.538,1.19,6.79,4.082,1.572,-0.443,8,12,10,11,18,23,1,1,,1.33,8.03,5.778,1.695,34,37
article_490.txt,1385,1.77,8.44,5.265,2.089,0.22,3.94,1.95,0.999,0.47,3.94,2.133,1.035,0.22,2.73,1.629,0.907,0.504,1.19,5.76,3.468,1.462,1.97,5.76,3.835,1.312,1.19,5.29,2.825,1.572,1.01,13,14,7,8,20,22,6,1,,1.92,7.64,5.789,1.393,32,46
article_491.txt,1992,1.24,8.45,5.054,2.556,0.57,3.95,2.401,0.965,0.57,3.95,2.505,1.124,1.37,3.26,2.251,0.684,0.254,1.93,8.03,4.423,1.728,1.93,8.03,4.523,1.603,2.03,7.72,4.279,1.939,0.243,21,23,12,16,33,39,7,1,,1,8.67,6.293,1.438,61,89
article_492.txt,1130,0.76,7.32,4.172,2.881,1.74,3.74,2.757,0.556,1.74,2.82,2.429,0.372,2.26,3.74,3.085,0.526,-0.656,0.86,7.4,3.941,1.857,0.86,7.4,3.104,1.922,2.56,6.73,4.777,1.446,-1.674,8,8,8,8,16,16,0,1,,1.92,8.35,6.593,1.302,33,36
article_493.txt,2371,0.7,8.27,4.42,2.917,0.14,3.8,2.751,0.892,1.13,3.77,2.782,0.749,0.14,3.8,2.723,1.02,0.059,1.19,8.03,4.482,1.581,1.79,8.03,4.185,1.566,1.19,6.63,4.756,1.576,-0.572,22,24,22,26,44,50,-2,1,,0.59,8.28,6.141,1.491,91,113
article_494.txt,1065,0.59,7.8,4.033,2.777,0.22,3.91,2.649,0.775,2.06,3.3,2.788,0.43,0.22,3.91,2.56,0.939,0.228,1.19,6.45,4.401,1.575,1.69,6.45,4.324,1.645,1.19,6.42,4.451,1.59,-0.126,9,9,12,14,21,23,-5,1,,1.92,7.7,5.584,1.639,28,35
article_495.txt,1605,0.54,8.36,4.494,2.702,0.14,3.96,2.48,0.945,0.7,3.86,2.811,0.8,0.14,3.96,2.22,0.995,0.591,1.19,7.13,3.741,1.85,2.52,6.42,4.057,1.159,1.19,7.13,3.492,2.266,0.565,7,11,9,14,16,25,-3,1,,1.92,8.57,6.337,1.247,48,59
article_496.txt,1338,1.25,7.63,3.318,2.355,0.02,3.25,2.452,0.824,1.46,3.13,2.412,0.666,0.02,3.25,2.466,0.896,-0.054,1.45,5.28,3.527,1.033,1.97,5.08,3.378,1.23,1.45,5.28,3.58,1.001,-0.202,5,5,8,14,13,19,-9,1,,1.92,8.36,6.317,1.502,28,30
article_497.txt,1171,0.38,8.21,3.451,3.107,0.07,4.12,2.948,1.315,2.5,3.71,3.256,0.429,0.07,4.12,2.822,1.535,0.434,1.19,6.24,4.491,1.508,2.52,6.1,4.344,1.622,1.19,6.24,4.552,1.506,-0.207,7,7,12,17,19,24,-10,1,,1.92,8.35,6.343,1.438,38,43
article_498.txt,1672,1.24,8.44,3.904,2.52,0.22,3.94,2.37,0.946,0.47,3.94,2.759,1.064,0.22,3.26,2.186,0.853,0.573,1.66,7.72,3.927,1.687,1.66,5.7,3.56,1.506,1.8,7.72,4.102,1.777,-0.542,8,9,15,19,23,28,-10,1,,1.1,8.46,6.116,1.515,42,51
article_499.txt,1756,0.83,8.27,5.614,2.386,0.53,3.77,2.485,0.807,0.53,3.77,2.619,0.8,1.06,3.67,2.189,0.769,0.431,1.19,8.03,4.06,1.882,1.34,8.03,4.292,1.742,1.19,7.72,3.546,2.137,0.746,18,31,11,14,29,45,17,1,,1.92,7.8,5.593,1.539,43,53
article_500.txt,4664,0.38,8.45,4.437,2.992,0.18,4.12,2.804,1.008,0.7,3.95,2.95,0.828,0.18,4.12,2.677,1.135,0.272,1.19,8.26,4.955,1.959,1.69,8.26,5.233,2.117,1.19,7.66,4.713,1.797,0.52,28,46,33,53,61,99,-7,1,,1.92,8.35,5.906,1.292,131,187
article_501.txt,1041,1.32,8.22,3.826,2.163,0.18,3.72,2.063,0.827,1.13,3.72,2.432,0.953,0.18,3.18,1.916,0.755,0.516,1.19,5.23,2.903,1.578,1.66,4.74,2.837,1.233,1.19,5.23,2.93,1.736,-0.093,6,6,8,15,14,21,-9,1,,1.92,8.2,5.803,1.579,31,39
article_502.txt,1773,0.38,8.27,5.078,3.021,0.14,4.12,2.857,1.062,0.44,3.77,2.883,0.969,0.14,4.12,2.819,1.213,0.063,1.58,8.03,5.271,1.986,1.58,8.03,5.447,2.453,2.8,6.79,5.012,0.965,0.435,16,28,16,19,32,47,9,1,,1.92,8.15,6.023,1.317,57,63
article_503.txt,1541,0.97,7.3,4.006,2.617,0.43,3.53,2.466,0.836,0.43,2.8,1.973,0.867,2.44,3.53,2.96,0.429,-0.987,1.34,6.86,4.231,1.362,1.34,6.42,3.65,1.467,3.37,6.86,4.813,1.008,-1.163,8,10,8,10,16,20,0,1,,1.92,8.35,6.132,1.487,45,57
article_504.txt,1443,0.63,7.89,3.976,2.309,0.74,3.88,2.169,0.792,0.74,3.39,2.33,0.893,1.46,3.88,2.082,0.763,0.248,1.19,7.41,4.649,2.156,2.04,7.41,5.182,2.428,1.19,7.24,4.358,2.055,0.823,5,6,10,11,15,17,-5,1,,1.92,8.07,6.022,1.421,63,76
article_505.txt,1457,0.38,8.45,4.165,2.815,0.22,4.12,2.617,0.979,0.44,3.95,2.444,1.098,0.22,4.12,2.769,0.869,-0.324,1.79,7.68,4.074,1.504,1.79,6.97,3.743,1.52,2,7.68,4.364,1.476,-0.621,13,14,13,16,26,30,-2,1,,1.92,8,5.961,1.285,58,72
article_506.txt,1334,1.36,8.45,5.196,2.563,0.47,3.95,2.401,0.999,0.47,3.95,2.675,1.112,1.19,3.14,2.025,0.723,0.65,1.19,5.84,3.614,1.226,2.27,5.41,3.906,1.089,1.19,5.84,3.211,1.36,0.695,11,11,8,8,19,19,3,1,,1.92,8.17,6.39,1.186,44,51
article_507.txt,1112,1.32,8.44,4.729,2.688,0.14,3.94,2.282,1.246,1.57,3.94,2.762,0.876,0.14,3.18,1.882,1.439,0.88,2.73,5.8,3.959,0.956,3.14,5.8,3.934,1.068,2.73,5.23,3.98,0.956,-0.046,5,5,5,6,10,11,-1,1,,1.88,8.57,5.884,1.632,37,41
article_508.txt,1248,1.15,8.21,5.185,2.259,0.47,3.71,2.131,0.899,0.47,3.71,2.229,0.966,0.75,3.35,1.961,0.812,0.268,1.19,6.63,3.68,1.609,1.83,6.15,3.812,1.661,1.19,6.63,3.453,1.617,0.36,10,12,7,7,17,19,5,1,,1.92,8.46,6.049,1.482,43,49
article_509.txt,1022,0.52,7.36,2.649,2.101,0.14,3.98,2.484,1.243,0.14,2.86,1.82,1.207,0.18,3.98,2.624,1.236,-0.804,2.11,7.27,4.549,1.429,2.52,5.03,3.672,1.225,2.11,7.27,4.734,1.428,-1.061,4,4,14,19,18,23,-15,1,,1.92,8.57,5.739,1.35,44,49
article_510.txt,1456,0.48,7.3,4.719,2.5,0.14,4.02,2.196,1.106,0.34,2.8,2.012,0.778,0.14,4.02,2.473,1.491,-0.461,1.35,6.06,3.243,1.309,1.68,3.94,2.593,0.746,1.35,6.06,4.218,1.403,-1.624,9,12,8,8,17,20,4,1,,1.92,8.5,6.003,1.575,43,47
article_511.txt,1100,1.36,8.45,5.958,2.337,0.7,3.95,2.551,0.94,0.7,3.95,2.881,0.784,1.03,3.14,1.796,0.862,1.086,1.52,7.41,3.895,1.518,1.52,7.41,4.197,1.716,2.67,4.23,3.206,0.535,0.991,14,16,4,7,18,23,9,1,,1.74,7.8,5.804,1.655,31,33
article_512.txt,935,1.26,8.45,5.54,2.386,0.61,3.95,2.329,0.957,1.61,3.95,2.647,0.78,0.61,3.24,1.772,1.089,0.875,1.19,4.07,2.508,1.008,1.34,4.07,2.824,1.074,1.19,2.57,1.955,0.661,0.869,5,7,4,4,9,11,3,1,,1.92,8.28,6.219,1.285,36,38
article_513.txt,1841,0.84,8.45,4.389,2.749,0.07,3.95,2.416,1.207,2.06,3.95,3.169,0.706,0.07,3.66,1.986,1.239,1.182,1.19,7.41,3.762,1.772,2.38,7.41,4.365,1.868,1.19,7.06,3.418,1.685,0.947,7,8,12,14,19,22,-6,1,,0.73,8.32,5.966,1.602,43,60
article_514.txt,1060,0.38,8.45,5.382,3.099,0.47,4.12,2.992,1.028,0.47,3.95,2.784,1.027,1.58,4.12,3.467,0.928,-0.683,1.19,6.04,3.818,1.33,1.79,5.53,3.488,1.095,1.19,6.04,4.573,1.591,-1.085,12,16,5,7,17,23,9,1,,1.92,8.48,5.926,1.225,34,37
article_515.txt,1508,1.24,8.27,5.599,2.511,0.7,3.77,2.516,0.984,0.7,3.77,2.51,1.098,1.58,3.26,2.53,0.678,-0.02,1.19,8.03,4.363,2.151,1.87,8.03,4.504,2.214,1.19,6.41,4,2.099,0.504,13,18,5,7,18,25,11,1,,1.92,8.15,6.169,1.508,40,46
article_516.txt,1576,0.54,7.89,3.824,2.412,0.18,3.96,2.227,1.092,1.66,3.39,2.537,0.561,0.18,3.96,2.09,1.242,0.447,1.41,7.41,4.215,1.413,1.41,7.41,3.811,1.924,2.11,7.24,4.392,1.124,-0.581,11,11,18,25,29,36,-14,1,,1.92,8.38,6.638,1.196,55,74
article_517.txt,1274,1.29,8.03,5.291,2.541,0.06,3.53,2.407,0.943,1.86,3.53,2.799,0.629,0.06,3.21,1.885,1.089,0.914,1.66,5.84,3.966,1.404,1.66,5.84,4.276,1.501,2.3,5.76,3.553,1.269,0.723,8,8,5,6,13,14,2,1,,1.88,8.35,6.19,1.455,38,44
article_518.txt,1023,0.63,7,4.633,2.401,0.07,3.88,2.205,0.838,1.86,2.5,2.24,0.232,0.07,3.88,2.167,1.218,0.073,1.66,6.79,3.441,1.617,1.66,4.93,2.735,0.818,1.97,6.79,4.211,1.941,-1.476,8,12,8,11,16,23,1,1,,1.92,8.39,6.117,1.437,33,38
